TargetID,Redrock spectype,Redrock z,VI z,VI spectype,vi_combined_flag,vi_diff,VI issue
35185772860539612,GALAXY,0.227,0.2271,GALAXY,4.0,0,--
35185772860539708,GALAXY,0.234,0.2345,GALAXY,4.0,0,--
35185772860539887,GALAXY,0.263,0.2634,GALAXY,4.0,0,--
35185772860539999,GALAXY,0.227,0.2268,GALAXY,4.0,0,--
35185772860540331,GALAXY,0.065,0.0649,GALAXY,4.0,0,--
35185772860540606,GALAXY,0.166,0.1657,GALAXY,4.0,0,--
35185772860540723,GALAXY,0.247,0.2466,GALAXY,4.0,0,--
35185772860541172,GALAXY,1.409,--,--,0.0,0,--
35185772860541188,GALAXY,0.557,--,--,3.0,0,--
35185772860541266,GALAXY,0.213,0.2133,GALAXY,4.0,0,--
35185772860541445,GALAXY,0.232,0.2316,GALAXY,4.0,0,--
35185772860541658,GALAXY,0.208,0.2079,GALAXY,4.0,0,--
35185772860541744,GALAXY,0.473,0.4731,GALAXY,4.0,0,--
35185772860542113,GALAXY,0.889,--,--,0.0,0,--
35185772860542687,GALAXY,0.078,0.0779,GALAXY,4.0,0,--
35185772860542936,GALAXY,0.257,0.2572,GALAXY,4.0,0,--
35185772860543011,GALAXY,1.074,--,--,0.0,0,--
35185772860543576,GALAXY,0.065,0.0649,GALAXY,4.0,0,--
35185772860543649,GALAXY,0.078,0.0779,GALAXY,4.0,0,--
35185772860543785,GALAXY,0.518,--,--,3.0,0,--
35185772860544011,GALAXY,0.08199999999999999,0.0822,GALAXY,4.0,0,--
35185772860544028,GALAXY,0.358,--,--,3.0,0,S
35185772860544311,GALAXY,0.101,0.1008,GALAXY,4.0,0,--
35185772860544447,GALAXY,0.215,--,--,0.0,0,--
35185772864733386,GALAXY,0.434,--,--,3.0,0,--
35185772864733404,GALAXY,0.502,--,--,3.0,0,--
35185772864733513,GALAXY,0.442,0.4420,GALAXY,4.0,0,--
35185772864734000,GALAXY,0.79,--,--,0.0,0,--
35185772864734099,GALAXY,0.433,0.4334,GALAXY,4.0,0,--
35185772864734145,GALAXY,0.359,0.3593,GALAXY,4.0,0,--
35185772864734514,GALAXY,0.284,0.2841,GALAXY,4.0,0,--
35185772864734925,GALAXY,0.405,--,--,3.0,0,--
35185772864735049,GALAXY,0.211,0.2111,GALAXY,4.0,0,--
35185772864735192,GALAXY,1.543,--,--,0.0,0,--
35185772864735804,GALAXY,0.271,--,--,3.0,0,--
35185772864735881,GALAXY,0.093,0.0930,GALAXY,4.0,0,--
35185772864735887,GALAXY,0.35100000000000003,0.3505,GALAXY,4.0,0,--
35185772864735894,GALAXY,0.314,0.3142,GALAXY,4.0,0,--
35185772864736180,GALAXY,0.295,--,--,0.0,0,--
35185772864736250,GALAXY,0.35,0.3500,GALAXY,4.0,0,--
35185772864736622,GALAXY,0.103,0.1025,GALAXY,4.0,0,--
35185772864737147,GALAXY,0.333,0.3331,GALAXY,4.0,0,--
35185772864737251,GALAXY,0.266,--,--,3.0,0,--
35185772864737279,GALAXY,0.206,0.2063,GALAXY,4.0,0,--
35185772864737410,GALAXY,0.266,--,--,3.0,0,--
35185772864737703,GALAXY,0.25,0.2501,GALAXY,4.0,0,--
35185772864738155,GALAXY,0.192,0.1916,GALAXY,4.0,0,--
35185772864738347,GALAXY,0.27,0.2696,GALAXY,4.0,0,--
35185772868927617,GALAXY,0.359,0.3592,GALAXY,4.0,0,--
35185772868928469,GALAXY,0.102,0.1021,GALAXY,4.0,0,--
35185772868928958,GALAXY,0.35100000000000003,--,--,3.0,0,--
35185772868929346,GALAXY,0.417,--,--,3.0,0,--
35185772868929422,GALAXY,0.154,0.1542,GALAXY,4.0,0,--
35185772868930371,GALAXY,0.41,--,--,3.0,0,--
35185772868931116,GALAXY,0.24,0.2404,GALAXY,4.0,0,--
35185772868931364,GALAXY,0.151,0.1508,GALAXY,4.0,0,--
35185772868931370,GALAXY,0.226,--,--,3.0,0,--
35185772868932093,GALAXY,0.161,--,--,3.0,0,--
35185772868932095,GALAXY,0.211,0.2107,GALAXY,4.0,0,--
35185772868932322,GALAXY,0.154,--,--,2.0,0,--
35185772868932574,GALAXY,1.403,--,--,0.0,0,--
35185772873122174,GALAXY,0.099,0.0992,GALAXY,4.0,0,--
35185772873122692,GALAXY,0.415,0.4147,GALAXY,4.0,0,S
35185778896142353,GALAXY,0.0,--,STAR,3.0,0,C
35185778896142705,GALAXY,0.1,0.0999,GALAXY,4.0,0,--
35185778896142851,GALAXY,0.358,0.3584,GALAXY,4.0,0,--
35185778896143554,GALAXY,0.258,0.2580,GALAXY,4.0,0,--
35185778896143922,GALAXY,0.256,0.2556,GALAXY,4.0,0,--
35185778896143997,GALAXY,0.245,0.2453,GALAXY,4.0,0,--
35185778896145098,GALAXY,0.5329999999999999,0.5325,GALAXY,4.0,0,--
35185778896145649,GALAXY,0.201,0.2008,GALAXY,4.0,0,--
35185778896146087,GALAXY,0.284,0.2840,GALAXY,4.0,0,--
35185778896146435,GALAXY,0.147,0.1468,GALAXY,4.0,0,--
35185778896146605,GALAXY,0.111,0.1112,GALAXY,4.0,0,--
35185778896147166,GALAXY,0.242,--,--,3.0,0,--
35185778900336645,GALAXY,0.333,0.3334,GALAXY,4.0,0,--
35185778900336988,GALAXY,0.204,--,--,0.0,0,--
35185778900337293,GALAXY,0.254,--,--,0.0,0,--
35185778900337354,GALAXY,0.078,0.0783,GALAXY,4.0,0,--
35185778900337401,GALAXY,0.334,0.3341,GALAXY,4.0,0,--
35185778900337597,GALAXY,0.208,0.2082,GALAXY,4.0,0,--
35185778900337639,GALAXY,0.441,0.4407,GALAXY,4.0,0,--
35185778900337664,GALAXY,0.238,--,--,3.0,0,--
35185778900338104,GALAXY,0.08199999999999999,0.0821,GALAXY,4.0,0,--
35185778900338108,GALAXY,0.51,0.5104,GALAXY,4.0,0,--
35185778900338250,GALAXY,0.194,0.1942,GALAXY,4.0,0,--
35185778900338313,GALAXY,0.258,0.2584,GALAXY,4.0,0,--
35185778900338686,GALAXY,0.373,0.3735,GALAXY,4.0,0,--
35185778900338796,GALAXY,0.236,--,--,2.0,0,--
35185778900339142,GALAXY,0.45,0.4501,GALAXY,4.0,0,--
35185778900339174,GALAXY,0.235,--,--,2.0,0,--
35185778900339196,GALAXY,0.244,0.2438,GALAXY,4.0,0,--
35185778900339450,GALAXY,0.256,0.2563,GALAXY,4.0,0,--
35185778900339655,GALAXY,0.194,0.1943,GALAXY,4.0,0,--
35185778900339687,GALAXY,0.284,--,--,3.0,0,--
35185778900339863,GALAXY,0.251,0.2514,GALAXY,4.0,0,--
35185778900339870,GALAXY,0.256,0.2564,GALAXY,4.0,0,--
35185778900340538,GALAXY,0.42,--,--,0.0,0,--
35185778900340630,GALAXY,0.238,0.2381,GALAXY,4.0,0,--
35185778900340849,GALAXY,0.243,--,--,3.0,0,--
35185778900340984,GALAXY,0.235,--,--,3.0,0,--
35185778900341147,GALAXY,0.236,0.2364,GALAXY,4.0,0,--
35185778900341262,GALAXY,0.095,0.0948,GALAXY,4.0,0,--
35185778900341358,GALAXY,0.258,0.2584,GALAXY,4.0,0,--
35185778900341430,GALAXY,0.162,0.1625,GALAXY,4.0,0,--
35185778900341895,GALAXY,0.443,--,--,3.0,0,--
35185778900341948,GALAXY,0.093,0.0931,GALAXY,4.0,0,--
35185778900342087,GALAXY,0.097,0.0970,GALAXY,4.0,0,--
35185778900342122,GALAXY,0.204,0.2044,GALAXY,4.0,0,--
35185778904531064,GALAXY,0.35700000000000004,0.3566,GALAXY,4.0,0,--
35185778904531261,GALAXY,0.407,0.4068,GALAXY,4.0,0,--
35185778904531825,GALAXY,0.373,--,--,3.0,0,--
35185778904531894,GALAXY,0.122,--,--,2.0,0,--
35185778904532824,GALAXY,0.252,0.2516,GALAXY,4.0,0,--
35185778904533052,STAR,0.0,--,--,1.0,0,S
35185778904533113,GALAXY,0.451,--,--,1.0,0,--
35185778904533320,GALAXY,0.105,0.1049,GALAXY,4.0,0,--
35185778904533645,GALAXY,0.11,0.1099,GALAXY,4.0,0,--
35185778904533949,GALAXY,0.083,0.0834,GALAXY,4.0,0,--
35185778904534090,GALAXY,0.478,--,--,0.0,0,--
35185778904534136,GALAXY,0.338,0.3384,GALAXY,4.0,0,--
35185778904534232,GALAXY,0.284,--,--,1.0,0,S
35185778904534527,STAR,-0.002,--,--,0.0,0,S
35185778904534878,GALAXY,0.208,0.2079,GALAXY,4.0,0,--
35185778904534958,GALAXY,0.097,--,--,3.0,0,--
35185778904535208,GALAXY,0.41,--,--,3.0,0,--
35185778904535211,GALAXY,0.077,0.0775,GALAXY,4.0,0,--
35185778904535554,GALAXY,0.078,0.0782,GALAXY,4.0,0,--
35185778908725674,GALAXY,0.151,--,--,1.0,0,--
35185778908726542,GALAXY,0.162,0.1616,GALAXY,4.0,0,--
35185784935940526,GALAXY,0.242,--,--,3.0,0,--
35185784940134656,GALAXY,0.238,--,--,3.0,0,--
35185784940134739,GALAXY,0.146,0.1460,GALAXY,4.0,0,--
35185784940135001,GALAXY,0.45,--,--,1.0,0,--
35185784940135354,GALAXY,0.14300000000000002,0.1429,GALAXY,4.0,0,--
35185784940135540,GALAXY,0.237,0.2370,GALAXY,4.0,0,--
35185784940135609,GALAXY,0.255,0.2554,GALAXY,4.0,0,--
35185784940135703,GALAXY,0.262,--,--,3.0,0,--
35185784940135875,GALAXY,0.436,--,--,2.0,0,--
35185784940136594,GALAXY,0.264,--,--,3.0,0,--
35185784940137310,GALAXY,0.26,0.2600,GALAXY,4.0,0,--
35185784944328933,STAR,-0.002,--,--,0.0,0,S
35185784944329326,GALAXY,0.078,0.0784,GALAXY,4.0,0,--
